y,metric,model,layer,layer_idx,horizon,aggregation,fold,rsquared,rsquared_adj,aic,bic,delta_rsquared,delta_rsquared_adj,delta_rsquared_aic,delta_rsquared_bic,anova_rss,anova_delta_ss,anova_p
sdItemRT,Information value,gpt2_large,6,2,All,mean,2,0.14471129320524034,0.14465549409858625,2872502.247495316,2872690.720435869,0.02711707664022056,0.027084981187960877,-8113.905257070437,-8009.198067874182,,,
sdItemRT,Information value,gpt2_large,9,3,All,mean,2,0.14066858265321602,0.14061251979978784,2873731.1005234085,2873919.5734639615,0.02307436608819624,0.02304200688916247,-6885.052228977904,-6780.345039781649,,,
sdItemRT,Information value,gpt2_large,12,4,All,mean,2,0.1392914756502236,0.1392353229542196,2874148.376762553,2874336.849703106,0.021697259085203813,0.021664810043594218,-6467.775989833288,-6363.068800637033,,,
sdItemRT,Information value,gpt2_large,15,5,All,mean,2,0.13543288502423134,0.13537648059345264,2875314.019190018,2875502.492130571,0.01783866845921156,0.017805967682827273,-5302.133562368341,-5197.426373172086,,,
sdItemRT,Information value,gpt2_large,18,6,All,mean,2,0.1336038888162563,0.13354736506161224,2875864.7248410285,2876053.1977815814,0.016009672251236506,0.015976852150986876,-4751.427911357954,-4646.720722161699,,,
sdItemRT,Information value,gpt2_large,21,7,All,mean,2,0.13216800962173292,0.1321113921902104,2876296.250068907,2876484.72300946,0.014573793056713136,0.014540879279585028,-4319.902683479246,-4215.195494282991,,,
sdItemRT,Information value,gpt2_large,24,8,All,mean,2,0.13015334645692966,0.13009659758861403,2876900.5152704436,2877088.9882109966,0.012559129891909881,0.012526084677988658,-3715.637481942773,-3610.930292746518,,,
sdItemRT,Information value,gpt2_large,27,9,All,mean,2,0.12837848263774,0.12832161797716057,2877431.6981309387,2877620.1710714917,0.010784266072720206,0.010751105066535205,-3184.454621447716,-3079.747432251461,,,
sdItemRT,Information value,gpt2_large,30,10,All,mean,2,0.12553347023571748,0.12547641996629133,2878280.9036669414,2878469.3766074944,0.007939253670697699,0.007905907055665962,-2335.249085444957,-2230.541896248702,,,
sdItemRT,Information value,gpt2_large,33,11,All,mean,2,0.12258665500067512,0.12252941248077698,2879157.5883126208,2879346.0612531737,0.004992438435655333,0.004958899570151609,-1458.5644397656433,-1353.8572505693883,,,
sdItemRT,Information value,gpt2_large,36,12,All,mean,2,0.1351047300516217,0.13504830421198522,2875412.9114454365,2875601.3843859895,0.01751051348660193,0.017477791301359846,-5203.2413069498725,-5098.5341177536175,,,
sdItemRT,Information value,gpt2_large,All,All,1,mean,2,0.13086560815173776,0.13079889867747552,2876693.044128861,2876912.9292261726,0.013271391586717973,0.013228385766850148,-3923.1086235255934,-3786.9892775705084,,,
sdItemRT,Information value,gpt2_large,All,All,2,mean,2,0.14594793429705266,0.14588238245049123,2872131.1883271234,2872351.073424435,0.02835371773203288,0.028311869539865864,-8484.964425262995,-8348.84507930791,,,
sdItemRT,Information value,gpt2_large,All,All,3,mean,2,0.13856797015895883,0.13850185187119757,2874373.338217956,2874593.223315268,0.02097375359393905,0.0209313389605722,-6242.814534430392,-6106.695188475307,,,
sdItemRT,Information value,gpt2_large,All,All,4,mean,2,0.1415627429656452,0.14149685453844563,2873465.803419227,2873685.6885165386,0.02396852640062541,0.023926341627820258,-7150.3493331596255,-7014.2299872045405,,,
sdItemRT,Information value,gpt2_large,All,All,5,mean,2,0.14242921039397272,0.1423633884715475,2873202.6388814882,2873422.5239788,0.024834993828952934,0.024792875560922134,-7413.5138708981685,-7277.3945249430835,,,
sdItemRT,Information value,gpt2_large,All,All,6,mean,2,0.14104993691785406,0.14098400913077858,2873621.428398636,2873841.313495948,0.023455720352834275,0.023413496220153207,-6994.724353750236,-6858.605007795151,,,
sdItemRT,Information value,gpt2_large,All,All,7,mean,2,0.13982929401897704,0.13976327254277032,2873991.492299664,2874211.3773969756,0.022235077453957253,0.022192759632144954,-6624.660452722572,-6488.541106767487,,,
sdItemRT,Information value,gpt2_large,All,All,8,mean,2,0.13870237067906288,0.13863626270706886,2874332.677201845,2874552.562299157,0.0211081541140431,0.02106574979644349,-6283.475550541189,-6147.356204586104,,,
sdItemRT,Information value,gpt2_large,All,All,9,mean,2,0.13838761293004265,0.13832148079915652,2874427.892832368,2874647.77792968,0.020793396365022865,0.020750967888531147,-6188.259920018259,-6052.140574063174,,,
sdItemRT,Information value,gpt2_large,All,All,10,mean,2,0.13800095696923864,0.13793479516099072,2874544.8103966825,2874764.6954939943,0.02040674040421886,0.02036428225036535,-6071.342355703935,-5935.22300974885,,,
sdItemRT,Information value,gpt2_large,All,All,All,mean,3,0.1939431402478745,0.1935191538939951,2856895.3890680578,2858340.348278965,0.07649748240328713,0.07609720369446571,-23367.036140972283,-22005.8426814219,,,
sdItemRT,Information value,gpt2_large,All,All,All,min,3,0.15737912833619683,0.15693590929183643,2868456.0774756684,2869901.0366865755,0.039933470491609446,0.03951395909230704,-11806.347733361647,-10445.154273811262,,,
sdItemRT,Information value,gpt2_large,All,All,All,max,3,0.17157785369844702,0.17114210319147727,2864027.4761201683,2865472.4353310755,0.054132195853859644,0.05372015299194788,-16234.9490888617,-14873.755629311316,,,
sdItemRT,Information value,gpt2_large,0,0,All,mean,3,0.14196148049686286,0.14190550199219798,2872941.1348455157,2873129.6077860687,0.024515822652275476,0.02448355179266859,-7321.29036351433,-7216.583174318075,,,
sdItemRT,Information value,gpt2_large,3,1,All,mean,3,0.14577310995253379,0.1457173801188929,2871780.92988951,2871969.402830063,0.028327452107946405,0.028295429919363513,-8481.495319520123,-8376.788130323868,,,
sdItemRT,Information value,gpt2_large,6,2,All,mean,3,0.14437103778773142,0.14431521648278545,2872208.301208685,2872396.774149238,0.026925379943144034,0.026893266283256057,-8054.124000344891,-7949.416811148636,,,
sdItemRT,Information value,gpt2_large,9,3,All,mean,3,0.14036599057072496,0.14030990797616405,2873425.2494999464,2873613.7224404993,0.022920332726137582,0.02288795777663466,-6837.175709083676,-6732.468519887421,,,
sdItemRT,Information value,gpt2_large,12,4,All,mean,3,0.13908194015628306,0.1390257737901659,2873814.212905129,2874002.685845682,0.021636282311695676,0.021603823590636506,-6448.212303901091,-6343.505114704836,,,
sdItemRT,Information value,gpt2_large,15,5,All,mean,3,0.13534028457365133,0.13528387410161158,2874944.332378199,2875132.805318752,0.017894626729063945,0.01786192390208219,-5318.092830831185,-5213.38564163493,,,
sdItemRT,Information value,gpt2_large,18,6,All,mean,3,0.1336096266676744,0.13355310328736825,2875465.4024726455,2875653.8754131985,0.016163968823087016,0.016131153087838856,-4797.022736384533,-4692.315547188278,,,
sdItemRT,Information value,gpt2_large,21,7,All,mean,3,0.13222201432488911,0.13216540041663793,2875882.4364084136,2876070.9093489666,0.014776356480301733,0.014743450217108545,-4379.988800616469,-4275.281611420214,,,
sdItemRT,Information value,gpt2_large,24,8,All,mean,3,0.1302375664651808,0.13018082309138546,2876477.6863659816,2876666.1593065346,0.012791908620593428,0.012758872891856066,-3784.738843048457,-3680.031653852202,,,
sdItemRT,Information value,gpt2_large,27,9,All,mean,3,0.12847367367638962,0.1284168152260815,2877005.640195602,2877194.113136155,0.01102801583180224,0.010994865026552114,-3256.785013427958,-3152.077824231703,,,
sdItemRT,Information value,gpt2_large,30,10,All,mean,3,0.12548673186248893,0.12542967854384746,2877897.234953061,2878085.707893614,0.00804107401790155,0.008007728344318066,-2365.1902559688315,-2260.4830667725764,,,
sdItemRT,Information value,gpt2_large,33,11,All,mean,3,0.12236747147485916,0.12231021465540948,2878825.081713006,2879013.554653559,0.004921813630271776,0.004888264455880087,-1437.343496024143,-1332.636306827888,,,
sdItemRT,Information value,gpt2_large,36,12,All,mean,3,0.13480504239993818,0.13474859700865427,2875105.595524334,2875294.068464887,0.0173593845553508,0.01732664680912488,-5156.82968469616,-5052.122495499905,,,
sdItemRT,Information value,gpt2_large,All,All,1,mean,3,0.13084025800175003,0.13077354658176432,2876303.0482594874,2876522.933356799,0.01339460015716265,0.013351596382234932,-3959.3769495426677,-3823.2576035875827,,,
sdItemRT,Information value,gpt2_large,All,All,2,mean,3,0.14595847848695187,0.1458929274496984,2871730.374458613,2871950.2595559247,0.02851282064236449,0.028470977250169005,-8532.05075041717,-8395.931404462084,,,
sdItemRT,Information value,gpt2_large,All,All,3,mean,3,0.13856912381136566,0.13850300561215179,2873975.39268751,2874195.2777848216,0.021123465966778276,0.021081055412622396,-6287.032521520276,-6150.913175565191,,,
sdItemRT,Information value,gpt2_large,All,All,4,mean,3,0.14148115640389292,0.14141526171460472,2873092.9727681377,2873312.8578654495,0.024035498559305535,0.023993311515075333,-7169.452440892346,-7033.333094937261,,,
sdItemRT,Information value,gpt2_large,All,All,5,mean,3,0.1423571387784366,0.14229131132423212,2872826.9421603354,2873046.827257647,0.024911480933849206,0.024869361124702727,-7435.483048694674,-7299.363702739589,,,
sdItemRT,Information value,gpt2_large,All,All,6,mean,3,0.14089712066966942,0.14083118115334736,2873270.1901518484,2873490.07524916,0.023451462825082037,0.023409230953817972,-6992.235057181679,-6856.115711226594,,,
sdItemRT,Information value,gpt2_large,All,All,7,mean,3,0.13958469338708368,0.13951865313681888,2873667.988493868,2873887.87359118,0.0221390355424963,0.022096702937289492,-6594.4367151618935,-6458.3173692068085,,,
sdItemRT,Information value,gpt2_large,All,All,8,mean,3,0.13839469580561792,0.13832856421837036,2874028.1540774647,2874248.0391747765,0.020949037961030537,0.020906614018840974,-6234.271131565329,-6098.151785610244,,,
sdItemRT,Information value,gpt2_large,All,All,9,mean,3,0.13803676663024533,0.13797060757052937,2874136.3878898458,2874356.2729871576,0.020591108785657952,0.02054865737099998,-6126.037319184281,-5989.917973229196,,,
sdItemRT,Information value,gpt2_large,All,All,10,mean,3,0.1375867735766917,0.13752057997824352,2874272.3970446773,2874492.282141989,0.02014111573210431,0.020098629778714128,-5990.028164352756,-5853.908818397671,,,
sdItemRT,Information value,gpt2_large,All,All,All,mean,4,0.19474335676210364,0.19431979132255306,2856297.6584530203,2857742.6176639274,0.07688166085438408,0.07648179188405524,-23502.996938358527,-22141.803478808142,,,
sdItemRT,Information value,gpt2_large,All,All,All,min,4,0.15726221488796022,0.1568189343470614,2868153.336056128,2869598.2952670353,0.03940051898024066,0.03898093490856358,-11647.31933525065,-10286.125875700265,,,
sdItemRT,Information value,gpt2_large,All,All,All,max,4,0.17168381295213042,0.1712481181797867,2863655.246470592,2865100.205681499,0.053822117044410867,0.05341011874128887,-16145.40892078681,-14784.215461236425,,,
sdItemRT,Information value,gpt2_large,0,0,All,mean,4,0.14244014639201563,0.14238419911555378,2872456.8228844334,2872645.2958249864,0.024578450484296077,0.024546199677055958,-7343.832506945357,-7239.125317749102,,,
sdItemRT,Information value,gpt2_large,3,1,All,mean,4,0.14628891163168023,0.14623321544898404,2871284.633495383,2871473.106435936,0.028427215723960675,0.028395216010486224,-8516.02189599583,-8411.314706799574,,,
sdItemRT,Information value,gpt2_large,6,2,All,mean,4,0.1448851112280084,0.14482932346125665,2871712.789492046,2871901.262432599,0.027023415320288846,0.026991324022758834,-8087.865899332799,-7983.158710136544,,,
sdItemRT,Information value,gpt2_large,9,3,All,mean,4,0.1408170344942561,0.14076098132583847,2872949.5855081654,2873138.0584487184,0.022955338586536533,0.022922981887340654,-6851.0698832133785,-6746.362694017123,,,
sdItemRT,Information value,gpt2_large,12,4,All,mean,4,0.13950216172812313,0.13944602277729645,2873348.0873924745,2873536.5603330275,0.021640465820403576,0.021608023338798632,-6452.567998904269,-6347.860809708014,,,
sdItemRT,Information value,gpt2_large,15,5,All,mean,4,0.13573647990297577,0.13568009527875236,2874486.002088989,2874674.475029542,0.017874783995256216,0.017842095840254535,-5314.653302389663,-5209.946113193408,,,
sdItemRT,Information value,gpt2_large,18,6,All,mean,4,0.133974004256462,0.1339175046481802,2875016.8851964185,2875205.3581369715,0.016112308348742443,0.016079505209682377,-4783.770194960292,-4679.063005764037,,,
sdItemRT,Information value,gpt2_large,21,7,All,mean,4,0.13262840701516498,0.13257181962000686,2875421.4717035443,2875609.9446440972,0.01476671110744543,0.014733820181509039,-4379.183687834535,-4274.47649863828,,,
sdItemRT,Information value,gpt2_large,24,8,All,mean,4,0.13066574193096248,0.1306090264913703,2876010.4706550385,2876198.9435955915,0.012804046023242921,0.012771027052872475,-3790.1847363403067,-3685.4775471440516,,,
sdItemRT,Information value,gpt2_large,27,9,All,mean,4,0.12882565893379616,0.12876882344703555,2876561.475996203,2876749.948936756,0.010963963026076606,0.010930824008537732,-3239.1793951760046,-3134.4722059797496,,,
sdItemRT,Information value,gpt2_large,30,10,All,mean,4,0.1257961362046892,0.12573910307161285,2877466.1237530024,2877654.5966935554,0.007934440296969658,0.007901103633115025,-2334.531638376415,-2229.8244491801597,,,
sdItemRT,Information value,gpt2_large,33,11,All,mean,4,0.12261865659659787,0.12256141616448646,2878411.5907801273,2878600.0637206803,0.00475696068887832,0.004723416725988638,-1389.064611251466,-1284.357422055211,,,
sdItemRT,Information value,gpt2_large,36,12,All,mean,4,0.13520344259606898,0.1351470231964471,2874646.6747343712,2874835.147674924,0.017341746688349424,0.017309023757949293,-5153.980657007545,-5049.27346781129,,,
sdItemRT,Information value,gpt2_large,All,All,1,mean,4,0.13107095854740247,0.1310042648345886,2875894.9735022816,2876114.8585995934,0.013209262639682917,0.013166265396090782,-3905.6818890972063,-3769.5625431421213,,,
sdItemRT,Information value,gpt2_large,All,All,2,mean,4,0.14614089381468842,0.146075356778527,2871335.8117905096,2871555.6968878214,0.028279197906968867,0.02823735734002919,-8464.843600869179,-8328.724254914094,,,
sdItemRT,Information value,gpt2_large,All,All,3,mean,4,0.1390503255020037,0.13898424423690736,2873490.886001055,2873710.771098367,0.021188629594284136,0.02114624479840954,-6309.769390323665,-6173.65004436858,,,
sdItemRT,Information value,gpt2_large,All,All,4,mean,4,0.1418722027139523,0.14180633803900244,2872635.3516313294,2872855.236728641,0.024010506806232734,0.023968338600504624,-7165.303760049399,-7029.184414094314,,,
sdItemRT,Information value,gpt2_large,All,All,5,mean,4,0.1427307588164627,0.14266496003906193,2872374.497050555,2872594.3821478668,0.024869062908743134,0.024826960600564107,-7426.158340823837,-7290.038994868752,,,
sdItemRT,Information value,gpt2_large,All,All,6,mean,4,0.14126993847676672,0.14120402757567396,2872818.1815054007,2873038.0666027125,0.023408242569047166,0.023366028137176142,-6982.473885978106,-6846.354540023021,,,
sdItemRT,Information value,gpt2_large,All,All,7,mean,4,0.13991999991920545,0.13985398540503247,2873227.5181373656,2873447.4032346774,0.022058304011485896,0.022015985966534646,-6573.137254013214,-6437.017908058129,,,
sdItemRT,Information value,gpt2_large,All,All,8,mean,4,0.13865447153052823,0.13858835988208662,2873610.6763499696,2873830.5614472814,0.02079277562280868,0.0207503604435888,-6189.979041409213,-6053.859695454128,,,
sdItemRT,Information value,gpt2_large,All,All,9,mean,4,0.13827282716421252,0.13820668622306853,2873726.114582559,2873945.999679871,0.020411131256492965,0.02036868678457071,-6074.5408088197,-5938.421462864615,,,
sdItemRT,Information value,gpt2_large,All,All,10,mean,4,0.13780229051327164,0.13773611345659376,2873868.370236871,2874088.2553341826,0.019940594605552087,0.019898114018095936,-5932.285154507961,-5796.165808552876,,,
sdItemRT,Information value,gpt2_large,All,All,All,mean,5,0.19488598414056646,0.19446249372309587,2856782.9521468044,2858227.9113577115,0.07684365270424875,0.07644385390367214,-23495.79022216983,-22134.596762619447,,,
sdItemRT,Information value,gpt2_large,All,All,All,min,5,0.15745063193344655,0.15700745050001785,2868626.520932315,2870071.480143222,0.039408300497128845,0.03898881068059412,-11652.22143665934,-10291.027977108955,,,
sdItemRT,Information value,gpt2_large,All,All,All,max,5,0.1724355866290308,0.17200028729005679,2863950.0801750184,2865395.0393859255,0.0543932551927131,0.053981647470633054,-16328.662193955854,-14967.46873440547,,,
sdItemRT,Information value,gpt2_large,0,0,All,mean,5,0.14256895638450173,0.1425130175116145,2872949.131652721,2873137.604593274,0.024526624948184028,0.02449437769219076,-7329.610716253053,-7224.903527056798,,,
sdItemRT,Information value,gpt2_large,3,1,All,mean,5,0.14640420087758654,0.14634851221637035,2871780.8935487876,2871969.3664893406,0.02836186944126884,0.02832987239694662,-8497.848820186686,-8393.14163099043,,,
sdItemRT,Information value,gpt2_large,6,2,All,mean,5,0.14498482955191527,0.14492904829079523,2872213.8531199433,2872402.3260604963,0.02694249811559757,0.026910408471371494,-8064.889249030966,-7960.182059834711,,,
sdItemRT,Information value,gpt2_large,9,3,All,mean,5,0.14099667263230764,0.1409406311834971,2873426.549063655,2873615.022004208,0.022954341195989936,0.022921991364073357,-6852.193305319175,-6747.48611612292,,,
sdItemRT,Information value,gpt2_large,12,4,All,mean,5,0.13958879578768502,0.13953266248887164,2873853.304024353,2874041.776964906,0.02154646435136731,0.021514022669447908,-6425.4383446210995,-6320.7311554248445,,,
sdItemRT,Information value,gpt2_large,15,5,All,mean,5,0.13581891574695604,0.1357625365008539,2874992.5990225896,2875181.0719631426,0.017776584310638333,0.01774389668143017,-5286.143346384633,-5181.436157188378,,,
sdItemRT,Information value,gpt2_large,18,6,All,mean,5,0.1340890234085398,0.13403253130411708,2875513.727030142,2875702.199970695,0.016046691972222082,0.016013891484693343,-4765.015338832047,-4660.308149635792,,,
sdItemRT,Information value,gpt2_large,21,7,All,mean,5,0.1327164472704475,0.13265986561904297,2875926.4737528577,2876114.9466934106,0.014674115834129808,0.01464122579961924,-4352.268616116606,-4247.561426920351,,,
sdItemRT,Information value,gpt2_large,24,8,All,mean,5,0.13073320661273458,0.13067649557454386,2876521.700769235,2876710.173709788,0.012690875176416871,0.012657855755120129,-3757.041599739343,-3652.334410543088,,,
sdItemRT,Information value,gpt2_large,27,9,All,mean,5,0.12892011976300788,0.12886329043887967,2877064.672732947,2877253.1456735,0.010877788326690174,0.010844650619455942,-3214.0696360273287,-3109.3624468310736,,,
sdItemRT,Information value,gpt2_large,30,10,All,mean,5,0.1259308198464496,0.1258737955001452,2877957.426712556,2878145.899653109,0.0078884884101319,0.007855155680721482,-2321.3156564184465,-2216.6084672221914,,,
sdItemRT,Information value,gpt2_large,33,11,All,mean,5,0.12286223312181033,0.1228050085806518,2878870.689543892,2879059.162484445,0.0048199016854926224,0.004786368761228066,-1408.0528250820935,-1303.3456358858384,,,
sdItemRT,Information value,gpt2_large,36,12,All,mean,5,0.13539667743830663,0.13534027064534204,2875119.893983783,2875308.366924336,0.01735434600198893,0.01732163082591831,-5158.848385191057,-5054.141195994802,,,
sdItemRT,Information value,gpt2_large,All,All,1,mean,5,0.13140978600442788,0.13134311829795065,2876324.79277605,2876544.677873362,0.01336745456811017,0.013324478478526913,-3953.949592924211,-3817.830246969126,,,
sdItemRT,Information value,gpt2_large,All,All,2,mean,5,0.14653648066440417,0.14647097399108544,2871746.5067638056,2871966.3918611174,0.028494149228086463,0.02845233417166171,-8532.235605168622,-8396.116259213537,,,
sdItemRT,Information value,gpt2_large,All,All,3,mean,5,0.13931586432791176,0.1392498034439621,2873941.954066801,2874161.8391641127,0.02127353289159406,0.021231163624538363,-6336.788302173372,-6200.668956218287,,,
sdItemRT,Information value,gpt2_large,All,All,4,mean,5,0.14235691806919537,0.14229109059805067,2873019.567250212,2873239.452347524,0.024314586632877666,0.02427245077862694,-7259.175118762068,-7123.055772806983,,,
sdItemRT,Information value,gpt2_large,All,All,5,mean,5,0.14329558493211103,0.14322982950733054,2872734.19806182,2872954.083159132,0.025253253495793326,0.02521118968790681,-7544.544307154138,-7408.424961199053,,,
sdItemRT,Information value,gpt2_large,All,All,6,mean,5,0.14182808747222841,0.14176221941126066,2873180.2023832523,2873400.087480564,0.02378575603591071,0.023743579591836927,-7098.539985721931,-6962.420639766846,,,
sdItemRT,Information value,gpt2_large,All,All,7,mean,5,0.14047599469033856,0.1404100228509455,2873590.4581631324,2873810.3432604442,0.022433663254020852,0.022391383031521772,-6688.284205841832,-6552.164859886747,,,
sdItemRT,Information value,gpt2_large,All,All,8,mean,5,0.13921939123869465,0.1391533229500569,2873971.162109909,2874191.047207221,0.02117705980237694,0.02113468313063316,-6307.580259065144,-6171.460913110059,,,
sdItemRT,Information value,gpt2_large,All,All,9,mean,5,0.13885892822613788,0.13879283227054973,2874080.266374894,2874300.1514722058,0.020816596789820174,0.020774192451125995,-6198.475994080305,-6062.35664812522,,,
sdItemRT,Information value,gpt2_large,All,All,10,mean,5,0.13836639762734593,0.13830026386810212,2874229.270796989,2874449.155894301,0.020324066191028223,0.020281624048678393,-6049.4715719851665,-5913.3522260300815,,,
sdItemRT,Information value,gpt2_large,All,All,All,mean,6,0.1945255293073037,0.19410184929039154,2856880.0721485512,2858325.0313594583,0.07730495900735257,0.07690499268191986,-23621.84123471519,-22260.647775164805,,,
sdItemRT,Information value,gpt2_large,All,All,All,min,6,0.1569974591704486,0.15655403936789603,2868747.122546218,2870192.081757125,0.03977688887049746,0.03935718275942435,-11754.790837048553,-10393.597377498168,,,
sdItemRT,Information value,gpt2_large,All,All,All,max,6,0.17108170869612482,0.1706456972166096,2864356.5345797795,2865801.4937906866,0.05386113839617368,0.053448840608137926,-16145.378803486936,-14784.185343936551,,,
sdItemRT,Information value,gpt2_large,0,0,All,mean,6,0.14198207679322838,0.14192609963226765,2873107.913983287,2873296.38692384,0.02476150649327724,0.024729243023795977,-7393.999399979599,-7289.292210783344,,,
sdItemRT,Information value,gpt2_large,3,1,All,mean,6,0.14596799606978172,0.14591227895052739,2871894.5048318375,2872082.9777723905,0.02874742576983058,0.028715422342055708,-8607.408551428933,-8502.701362232678,,,
sdItemRT,Information value,gpt2_large,6,2,All,mean,6,0.14451586158079532,0.1444600497241657,2872337.22381727,2872525.6967578228,0.02729529128084418,0.02726319311569403,-8164.689565996639,-8059.982376800384,,,
sdItemRT,Information value,gpt2_large,9,3,All,mean,6,0.14020154728630851,0.14014545396345401,2873648.129432392,2873836.602372945,0.02298097698635737,0.022948597354982336,-6853.783950874582,-6749.076761678327,,,
sdItemRT,Information value,gpt2_large,12,4,All,mean,6,0.13888672914827438,0.13883055004657474,2874046.329734966,2874234.802675519,0.021666158848323236,0.021633693438103063,-6455.583648300264,-6350.876459104009,,,
sdItemRT,Information value,gpt2_large,15,5,All,mean,6,0.13510203438301316,0.135045608367511,2875189.161609461,2875377.634550014,0.017881464083062015,0.017848751759039327,-5312.7517738053575,-5208.0445846091025,,,
sdItemRT,Information value,gpt2_large,18,6,All,mean,6,0.13335144197594362,0.1332949017516467,2875716.08251735,2875904.555457903,0.016130871675992475,0.016098045143175033,-4785.83086591633,-4681.123676720075,,,
sdItemRT,Information value,gpt2_large,21,7,All,mean,6,0.1319699016428706,0.1319132712867669,2876131.1694227466,2876319.6423632996,0.014749331342919447,0.014716414678295209,-4370.743960519787,-4266.036771323532,,,
sdItemRT,Information value,gpt2_large,24,8,All,mean,6,0.12998847386713464,0.12993171424251748,2876725.342089536,2876913.815030089,0.012767903567183492,0.012734857634045804,-3776.5712937302887,-3671.8641045340337,,,
sdItemRT,Information value,gpt2_large,27,9,All,mean,6,0.1282302194280378,0.1281733450947542,2877251.459474267,2877439.93241482,0.011009649128086663,0.01097648848628252,-3250.4539089994505,-3145.7467198031954,,,
sdItemRT,Information value,gpt2_large,30,10,All,mean,6,0.12524024670918876,0.1251831773098353,2878143.708585177,2878332.18152573,0.00801967640923762,0.007986320701363625,-2358.2047980893403,-2253.4976088930853,,,
sdItemRT,Information value,gpt2_large,33,11,All,mean,6,0.12204894583613135,0.12199166823604235,2879092.678346991,2879281.151287544,0.004828375536180207,0.004794811627570672,-1409.2350362753496,-1304.5278470790945,,,
sdItemRT,Information value,gpt2_large,36,12,All,mean,6,0.1349301460010004,0.13487370877148586,2875240.9464815864,2875429.4194221394,0.01770957570104925,0.01767685216301418,-5260.966901679989,-5156.259712483734,,,
sdItemRT,Information value,gpt2_large,All,All,1,mean,6,0.1305697743021208,0.13050304212144992,2876557.1673452086,2876777.0524425204,0.013349204002169657,0.013306185512978241,-3944.7460380578414,-3808.6266921027564,,,
sdItemRT,Information value,gpt2_large,All,All,2,mean,6,0.14566933737015508,0.1456037641401866,2871991.619754313,2872211.504851625,0.02844876707020394,0.02840690753171493,-8510.293628953397,-8374.174282998312,,,
sdItemRT,Information value,gpt2_large,All,All,3,mean,6,0.13856911808672379,0.1385029998870705,2874148.428912209,2874368.3140095207,0.021348547786772643,0.02130614327859881,-6353.484471057542,-6217.365125102457,,,
sdItemRT,Information value,gpt2_large,All,All,4,mean,6,0.14140017732798738,0.14133427642323737,2873290.5864142,2873510.4715115116,0.024179607028036232,0.024137419814765693,-7211.326969066635,-7075.20762311155,,,
sdItemRT,Information value,gpt2_large,All,All,5,mean,6,0.14221881651224766,0.14215297844126662,2873042.002358583,2873261.8874558946,0.024998246212296515,0.024956121832794942,-7459.911024683621,-7323.791678728536,,,
sdItemRT,Information value,gpt2_large,All,All,6,mean,6,0.14079216706910913,0.14072621949718644,2873475.058559853,2873694.943657165,0.023571596769157988,0.023529362888714767,-7026.854823413305,-6890.73547745822,,,
sdItemRT,Information value,gpt2_large,All,All,7,mean,6,0.13948575014271047,0.13941970229816358,2873870.988206167,2874090.8733034786,0.02226517984275933,0.022222845689691906,-6630.925177099649,-6494.805831144564,,,
sdItemRT,Information value,gpt2_large,All,All,8,mean,6,0.13825075496179562,0.13818461232652357,2874244.7200890197,2874464.6051863316,0.021030184661844475,0.020987755718051893,-6257.193294246681,-6121.073948291596,,,
sdItemRT,Information value,gpt2_large,All,All,9,mean,6,0.13790902456656706,0.1378428557021465,2874348.0392838074,2874567.924381119,0.02068845426661592,0.020645999093674816,-6153.8740994590335,-6017.754753503948,,,
sdItemRT,Information value,gpt2_large,All,All,10,mean,6,0.13747049872279327,0.13740429619979388,2874480.5637525017,2874700.4488498135,0.020249928422842123,0.020207439591322207,-6021.349630764686,-5885.230284809601,,,
sdItemRT,Information value,gpt2_large,All,All,All,mean,7,0.1944753813773381,0.19405167498258702,2856625.1810345883,2858070.1402454954,0.07703363550500053,0.07663363686039282,-23540.31886576768,-22179.125406217296,,,
sdItemRT,Information value,gpt2_large,All,All,All,min,7,0.15732451078182064,0.1568812630085965,2868374.8878778657,2869819.847088773,0.03988276490948306,0.039463224886402304,-11790.61202249024,-10429.418562939856,,,
sdItemRT,Information value,gpt2_large,All,All,All,max,7,0.17174147898736547,0.17130581454738825,2863877.9195694667,2865322.878780374,0.05429973311502789,0.053887776425194045,-16287.580330889206,-14926.386871338822,,,
sdItemRT,Information value,gpt2_large,0,0,All,mean,7,0.14210692908794043,0.14205096007235385,2872798.8766545826,2872987.3495951355,0.02466518321560285,0.024632921950159647,-7366.623245773371,-7261.916056577116,,,
sdItemRT,Information value,gpt2_large,3,1,All,mean,7,0.14596531380038402,0.14590959650613822,2871624.2083847616,2871812.6813253146,0.028523567928046445,0.028491558383944016,-8541.291515594348,-8436.584326398093,,,
sdItemRT,Information value,gpt2_large,6,2,All,mean,7,0.1444390260252525,0.14438320915586478,2872089.513195012,2872277.986135565,0.026997280152914915,0.026965171033670576,-8075.986705343705,-7971.27951614745,,,
sdItemRT,Information value,gpt2_large,9,3,All,mean,7,0.140509051570879,0.14045297830962977,2873283.7972187935,2873472.2701593465,0.02306730569854143,0.02303494018743557,-6881.702681562398,-6776.995492366143,,,
sdItemRT,Information value,gpt2_large,12,4,All,mean,7,0.1392049640864128,0.1391488057463871,2873678.8913393547,2873867.3642799077,0.02176321821407523,0.021730767624192904,-6486.608561001252,-6381.901371804997,,,
sdItemRT,Information value,gpt2_large,15,5,All,mean,7,0.13537627124945995,0.13531986312519384,2874835.405965457,2875023.87890601,0.017934525377122368,0.01790182500299964,-5330.09393489873,-5225.386745702475,,,
