y,metric,model,layer,layer_idx,horizon,aggregation,fold,rsquared,rsquared_adj,aic,bic,delta_rsquared,delta_rsquared_adj,delta_rsquared_aic,delta_rsquared_bic,anova_baseline_rss,anova_baseline_delta_ss,anova_baseline_p,anova_surprisal_rss,anova_surprisal_delta_ss,anova_surprisal_p
sdItemRT,Information value,gpt2_small,10,10,6,mean,full,0.11068904817133174,0.11066754801535106,3202445.7372665587,3202530.3459051107,0.002226952653072156,0.0022239272863341375,-722.1628031027503,-711.5867232838646,1077882405.9332516,2699160.601426363,1.6830310401271618e-159,1077882405.9332516,-7580288.6594980955,
sdItemRT,Information value,gpt2_small,10,10,7,mean,full,0.11110812507941481,0.11108663505511973,3202309.2586826016,3202393.8673211536,0.0026460295611552276,0.0026430143261028105,-858.641387059819,-848.0653072409332,1077374467.0340097,3207099.5006682873,3.5777965078216923e-189,1077374467.0340097,-7072349.760256171,
sdItemRT,Information value,gpt2_small,10,10,8,mean,full,0.11160008415202072,0.11157860602142455,3202148.962819088,3202233.57145764,0.003137988633761135,0.0031349852924076327,-1018.9372505736537,-1008.361170754768,1076778191.8754606,3803374.6592173576,5.12652788276796e-224,1076778191.8754606,-6476074.601707101,
sdItemRT,Information value,gpt2_small,10,10,9,mean,full,0.11222055669980957,0.11219909356987945,3201946.6665677163,3202031.2752062683,0.003758461181549988,0.003755472840862528,-1221.2335019451566,-1210.6574221262708,1076026152.9612305,4555413.573447466,5.544404016250947e-268,1076026152.9612305,-5724035.687476993,
sdItemRT,Information value,gpt2_small,10,10,10,mean,full,0.11274501526100733,0.11272356481049028,3201775.5640201317,3201860.1726586837,0.004282919742747748,0.004279944081473364,-1392.3360495297238,-1381.759969710838,1075390487.0509055,5191079.483772516,3.648494993180208e-305,1075390487.0509055,-5088369.777151942,
sdItemRT,Information value,gpt2_small,11,11,1,mean,full,0.10904965418960733,0.10902811439931626,3202979.01294111,3203063.621579662,0.0005875586713477432,0.0005844936702993353,-188.8871285514906,-178.31104873260483,1079869420.6277857,712145.9068922997,2.041340660958992e-43,1079869420.6277857,-9567303.354032159,
sdItemRT,Information value,gpt2_small,11,11,2,mean,full,0.10950031146986872,0.1094787825747564,3202832.51726053,3202917.125899082,0.0010382159516091338,0.0010351618457394851,-335.38280913140625,-324.8067293125205,1079323204.9846513,1258361.5500266552,2.3823830189991426e-75,1079323204.9846513,-9021087.710897803,
sdItemRT,Information value,gpt2_small,11,11,3,mean,full,0.1096615961563866,0.10964007116052454,3202780.070246911,3202864.678885463,0.0011995006381270157,0.001196450431507623,-387.82982275029644,-377.25374293141067,1079127721.1377623,1453845.3969156742,9.066014226961335e-87,1079127721.1377623,-8825603.864008784,
sdItemRT,Information value,gpt2_small,11,11,4,mean,full,0.11009789783872082,0.11007638339097381,3202638.144795933,3202722.753434485,0.0016358023204612326,0.001632762661956888,-529.7552737286314,-519.1791939097457,1078598905.0851767,1982661.449501276,1.181616970176379e-117,1078598905.0851767,-8296787.8114231825,
sdItemRT,Information value,gpt2_small,11,11,5,mean,full,0.11059708256517264,0.11057558018581348,3202475.6786189014,3202560.2872574534,0.0021349870469130616,0.0021319594567965616,-692.2214507600293,-681.6453709411435,1077993872.1292162,2587694.405461788,5.454145519957965e-153,1077993872.1292162,-7691754.85546267,
sdItemRT,Information value,gpt2_small,11,11,6,mean,full,0.1112508337732051,0.1112293471990633,3202262.768802231,3202347.377440783,0.002788738254945522,0.002785726470046379,-905.1312674302608,-894.555187611375,1077201498.0742843,3380068.460393667,2.8013313967176142e-199,1077201498.0742843,-6899380.800530791,
sdItemRT,Information value,gpt2_small,11,11,7,mean,full,0.11163461532870733,0.1116131380329437,3202137.7081332253,3202222.3167717773,0.0031725198104477492,0.003169517303926783,-1030.1919364361092,-1019.6158566172235,1076736338.631969,3845227.9027090073,1.834826424892629e-226,1076736338.631969,-6434221.358215451,
sdItemRT,Information value,gpt2_small,11,11,8,mean,full,0.11215212405614439,0.11213065927177324,3201968.9849938354,3202053.5936323875,0.003690028537884804,0.0036870385427563157,-1198.915075825993,-1188.3389960071072,1076109096.2134714,4472470.32120657,3.927256055124956e-263,1076109096.2134714,-5806978.939717889,
sdItemRT,Information value,gpt2_small,11,11,9,mean,full,0.1128865541641364,0.11286510713549158,3201729.3701776024,3201813.9788161544,0.0044244586458768165,0.004421486406474662,-1438.529892059043,-1427.9538122401573,1075218935.926831,5362630.607846975,3.34560984e-315,1075218935.926831,-4916818.653077483,
sdItemRT,Information value,gpt2_small,11,11,10,mean,full,0.1133695578007019,0.11334812244924775,3201571.6774865896,3201656.2861251417,0.004907462282442321,0.004904501720230825,-1596.2225830717944,-1585.6465032529086,1074633515.1347165,5948051.399961472,0.0,1074633515.1347165,-4331397.860962987,
sdItemRT,Information value,gpt2_small,12,12,1,mean,full,0.11006468688031357,0.11004317162965194,3202648.950501768,3202733.55914032,0.0016025913620539844,0.0015995509006350161,-518.94956789352,-508.3734880746342,1078639158.1683955,1942408.366282463,2.650198069090203e-115,1078639158.1683955,-8337040.894641995,
sdItemRT,Information value,gpt2_small,12,12,2,mean,full,0.11032887415717307,0.11030736529355478,3202562.9818733158,3202647.590511868,0.001866778638913491,0.0018637445645378614,-604.9181963456795,-594.3421165267937,1078318952.0391302,2262614.4955477715,5.283548114889614e-134,1078318952.0391302,-8016834.765376687,
sdItemRT,Information value,gpt2_small,12,12,3,mean,full,0.11173064845021496,0.11170917347616693,3202106.4059259812,3202191.0145645333,0.003268552931955382,0.0032655527471500134,-1061.4941436802037,-1050.918063861318,1076619942.4357374,3961624.098940611,2.8849054950755555e-233,1076619942.4357374,-6317825.161983848,
sdItemRT,Information value,gpt2_small,12,12,4,mean,full,0.11460182095888516,0.11458041539886676,3201168.9744846,3201253.583123152,0.006139725440625576,0.006136794669849843,-1998.9255850613117,-1988.349505242426,1073139960.1807892,7441606.35388875,0.0,1073139960.1807892,-2837842.9070357084,
sdItemRT,Information value,gpt2_small,12,12,5,mean,full,0.11447177951827214,0.11445037081434639,3201211.4984078435,3201296.1070463955,0.006009684000012561,0.006006750085329471,-1956.4016618179157,-1945.82558199903,1073297575.8950573,7283990.639620662,0.0,1073297575.8950573,-2995458.621303797,
sdItemRT,Information value,gpt2_small,12,12,6,mean,full,0.1137353441739849,0.11371391766585381,3201452.197117778,3201536.80575633,0.0052732486557253155,0.0052702969368368935,-1715.7029518834315,-1705.1268720645458,1074190166.6127162,6391399.921961784,0.0,1074190166.6127162,-3888049.338962674,
sdItemRT,Information value,gpt2_small,12,12,7,mean,full,0.11239584129642288,0.1123743824042076,3201889.491904446,3201974.100542998,0.0039337457781633,0.003930761675190686,-1278.4081652155146,-1267.8320853966288,1075813700.632456,4767865.902221918,2.0844677917301238e-280,1075813700.632456,-5511583.35870254,
sdItemRT,Information value,gpt2_small,12,12,8,mean,full,0.11181482924451158,0.11179335630563492,3202078.9642273425,3202163.5728658945,0.0033527337262519996,0.003349735576617996,-1088.935842318926,-1078.3597625000402,1076517911.760299,4063654.774379015,3.1325321553852606e-239,1076517911.760299,-6215794.486545444,
sdItemRT,Information value,gpt2_small,12,12,9,mean,full,0.11152846494744484,0.11150698508536883,3202172.3041464225,3202256.9127849746,0.003066369429185256,0.0030633643563519053,-995.5959232388996,-985.0198434200138,1076864997.3740103,3716569.160667658,6.070041425237773e-219,1076864997.3740103,-6562880.100256801,
sdItemRT,Information value,gpt2_small,12,12,10,mean,full,0.11127416960142233,0.11125268359145213,3202255.166033443,3202339.774671995,0.002812074083162752,0.0028090628624352076,-912.734036218375,-902.1579563994892,1077173214.065624,3408352.4690539837,6.232815757327037e-201,1077173214.065624,-6871096.791870475,
sdItemRT,Information value,gpt2_medium,0,0,1,mean,full,0.10952820595892576,0.10950667773819611,3202823.4471305544,3202908.0557691064,0.0010661104406661792,0.0010630570091791913,-344.4529391070828,-333.876859288197,1079289395.6866603,1292170.8480176926,2.5222508216251445e-77,1079289395.6866603,-10720979.796785593,
sdItemRT,Information value,gpt2_medium,0,0,2,mean,full,0.1190197092289983,0.11899841047671311,3199720.5897585256,3199805.1983970776,0.010557613710738711,0.010554789747696192,-3447.310311135836,-3436.73423131695,1067785293.1456628,12796273.389015198,0.0,1067785293.1456628,783122.7442119122,
sdItemRT,Information value,gpt2_medium,0,0,3,mean,full,0.11634229034566645,0.11632092686357731,3200599.234052662,3200683.842691214,0.007880194827406872,0.007877306134560391,-2568.666016999632,-2558.0899371807463,1071030437.8295583,9551128.705119729,0.0,1071030437.8295583,-2462021.9396835566,
sdItemRT,Information value,gpt2_medium,0,0,4,mean,full,0.11714183958493485,0.11712049543290493,3200337.126361024,3200421.734999576,0.008679744066675266,0.008676874703888005,-2830.773708637338,-2820.1976288184524,1070061350.407535,10520216.127143025,0.0,1070061350.407535,-1492934.5176602602,
sdItemRT,Information value,gpt2_medium,0,0,5,mean,full,0.1179056687836586,0.11788434309811313,3200086.5065901666,3200171.1152287186,0.009443573265399019,0.00944072236909621,-3081.3934794948436,-3070.817399675958,1069135557.1821738,11446009.352504134,0.0,1069135557.1821738,-567141.2922991514,
sdItemRT,Information value,gpt2_medium,0,0,6,mean,full,0.11824897650960942,0.11822765912393896,3199973.7932962277,3200058.4019347797,0.009786880991349833,0.009784038394922034,-3194.106773433741,-3183.5306936148554,1068719453.729425,11862112.805253029,0.0,1068719453.729425,-151037.83955025673,
sdItemRT,Information value,gpt2_medium,0,0,7,mean,full,0.11935389240237182,0.11933260172936466,3199610.733996919,3199695.342635471,0.010891796884112237,0.010888981000347742,-3557.166072742548,-3546.589992923662,1067380249.0357286,13201317.498949409,0.0,1067380249.0357286,1188166.854146123,
sdItemRT,Information value,gpt2_medium,0,0,8,mean,full,0.11954262303848628,0.11952133692826794,3199548.674308043,3199633.282946595,0.011080527520226702,0.01107771619925102,-3619.225761618465,-3608.6496817995794,1067151499.5396045,13430066.995073438,0.0,1067151499.5396045,1416916.350270152,
sdItemRT,Information value,gpt2_medium,0,0,9,mean,full,0.11941311874099281,0.11939182949985316,3199591.260222316,3199675.868860868,0.010951023222733225,0.010948208770836243,-3576.63984734565,-3566.0637675267644,1067308464.2137423,13273102.320935726,0.0,1067308464.2137423,1259951.6761324406,
sdItemRT,Information value,gpt2_medium,0,0,10,mean,full,0.11930441183982665,0.11928311997056762,3199627.0023308313,3199711.6109693833,0.01084231632156707,0.010839499241550699,-3540.8977388301864,-3530.3216590113007,1067440221.5658019,13141344.968876123,0.0,1067440221.5658019,1128194.3240728378,
sdItemRT,Information value,gpt2_medium,2,1,1,mean,full,0.11017316547496359,0.11015165284690165,3202613.6537980177,3202698.2624365697,0.0017110699567040033,0.001708032117884728,-554.2462716437876,-543.6701918249018,1078507677.533469,2073889.0012090206,5.555692450358052e-123,1078507677.533469,-9939261.643594265,
sdItemRT,Information value,gpt2_medium,2,1,2,mean,full,0.12359098503747934,0.12356979680125468,3198214.2515556253,3198298.8601941774,0.015128889519219757,0.015126176072237763,-4953.648514036089,-4943.072434217203,1062244713.9404949,18336852.594183087,0.0,1062244713.9404949,6323701.949379802,
sdItemRT,Information value,gpt2_medium,2,1,3,mean,full,0.11578536871504053,0.11576399176870478,3200781.663635213,3200866.272273765,0.007323273196780944,0.007320371039687856,-2386.2364344485104,-2375.6603546296246,1071705450.3500956,8876116.184582353,0.0,1071705450.3500956,-3137034.460220933,
sdItemRT,Information value,gpt2_medium,2,1,4,mean,full,0.11540799823601744,0.11538661216629897,3200905.2127495133,3200989.8213880653,0.006945902717757857,0.006942991437282053,-2262.6873201481067,-2252.111240329221,1072162839.2971464,8418727.237531543,0.0,1072162839.2971464,-3594423.407271743,
sdItemRT,Information value,gpt2_medium,2,1,5,mean,full,0.11584710617358851,0.11582573071982971,3200761.4460965386,3200846.0547350906,0.007385010655328927,0.007382109990812791,-2406.4539731228724,-2395.8778933039866,1071630621.944779,8950944.589898944,0.0,1071630621.944779,-3062206.0549043417,
sdItemRT,Information value,gpt2_medium,2,1,6,mean,full,0.11653776516010383,0.11651640640385219,3200535.175540458,3200619.78417901,0.008075669641844252,0.00807278567483527,-2632.724529203493,-2622.1484493846074,1070793514.1046768,9788052.43000114,0.0,1070793514.1046768,-2225098.214802146,
sdItemRT,Information value,gpt2_medium,2,1,7,mean,full,0.11758534368354312,0.11756401025375529,3200191.634774969,3200276.243413521,0.009123248165283537,0.00912038952473837,-2976.265294692479,-2965.6892148735933,1069523804.7224559,11057761.812222123,0.0,1069523804.7224559,-955388.8325811625,
sdItemRT,Information value,gpt2_medium,2,1,8,mean,full,0.11758690603513755,0.1175655726431214,3200191.122116059,3200275.730754611,0.009124810516877968,0.009121951914104476,-2976.7779536023736,-2966.201873783488,1069521911.0863862,11059655.448291779,0.0,1069521911.0863862,-953495.196511507,
sdItemRT,Information value,gpt2_medium,2,1,9,mean,full,0.1177904513169945,0.117769122845929,3200124.3244544584,3200208.9330930104,0.009328355798734922,0.009325502116912077,-3043.575615203008,-3032.9995353841223,1069275205.6143878,11306360.920290232,0.0,1069275205.6143878,-706789.7245130539,
sdItemRT,Information value,gpt2_medium,2,1,10,mean,full,0.11784683449747602,0.11782550738954134,3200105.8184030596,3200190.4270416116,0.009384738979216434,0.009381886660524419,-3062.081666601822,-3051.505586782936,1069206866.8200587,11374699.714619279,0.0,1069206866.8200587,-638450.9301840067,
sdItemRT,Information value,gpt2_medium,4,2,1,mean,full,0.10900676077896465,0.1089852199516741,3202992.952489207,3203077.561127759,0.0005446652607050684,0.0005415992226571742,-174.9475804544054,-164.37150063551962,1079921409.2517502,660157.2829277515,2.2545117560994947e-40,1079921409.2517502,-11352993.361875534,
sdItemRT,Information value,gpt2_medium,4,2,2,mean,full,0.10952107035387892,0.10949954196063749,3202825.7673601503,3202910.3759987024,0.0010589748356193418,0.0010559212316205713,-342.13270951109007,-331.5566296922043,1079298044.341127,1283522.1935510635,8.073386740103625e-77,1079298044.341127,-10729628.451252222,
sdItemRT,Information value,gpt2_medium,4,2,3,mean,full,0.10956079480699932,0.1095392673741441,3202812.8502300386,3202897.4588685906,0.001098699288739735,0.0010956466451271796,-355.04983962280676,-344.473759803921,1079249896.6274214,1331669.9072566032,1.2424030138257013e-79,1079249896.6274214,-10681480.737546682,
sdItemRT,Information value,gpt2_medium,4,2,4,mean,full,0.10976947834026951,0.10974795595258824,3202744.983507987,3202829.592146539,0.0013073828220099282,0.001304335223571318,-422.91656167432666,-412.3404818554409,1078996963.3778563,1584603.1568217278,2.0894312810200046e-94,1078996963.3778563,-10428547.487981558,
sdItemRT,Information value,gpt2_medium,4,2,5,mean,full,0.11007215138267423,0.1100506363124758,3202646.521844066,3202731.130482618,0.00161005586441465,0.0016070155834588817,-521.3782255952246,-510.8021457763389,1078630110.876504,1951455.658174038,7.850753506481667e-116,1078630110.876504,-10061694.986629248,
sdItemRT,Information value,gpt2_medium,4,2,6,mean,full,0.11048369404662672,0.11046218892596449,3202512.5903929602,3202597.1990315123,0.002021598528367141,0.0020185681969475677,-655.309676701203,-644.7335968823172,1078131303.799122,2450262.735555887,5.80243718438516e-145,1078131303.799122,-9562887.909247398,
sdItemRT,Information value,gpt2_medium,4,2,7,mean,full,0.11109174152396939,0.11107025110358215,3202314.5954378275,3202399.2040763795,0.002629646005709807,0.002626630374565231,-853.3046318339184,-842.7285520150326,1077394324.5946581,3187241.940019846,5.173576389496631e-188,1077394324.5946581,-8825908.70478344,
sdItemRT,Information value,gpt2_medium,4,2,8,mean,full,0.11168512914839568,0.11166365307386406,3202121.243464434,3202205.852102986,0.0032230336301360962,0.0032200323448471346,-1046.6566052273847,-1036.080525408499,1076675113.7506306,3906452.784047365,4.841865186353557e-230,1076675113.7506306,-8106697.86075592,
sdItemRT,Information value,gpt2_medium,4,2,9,mean,full,0.11238259993335786,0.11236114072101677,3201893.811391681,3201978.420030233,0.00392050441509828,0.003917519991999852,-1274.0886779804714,-1263.5125981615856,1075829749.723327,4751816.811351061,1.809943581553864e-279,1075829749.723327,-7261333.833452225,
