y,metric,model,layer,layer_idx,horizon,aggregation,dist_metric,fold,loglik,rsquared,rsquared_adj,aic,bic,delta_loglik,delta_rsquared,delta_rsquared_adj,delta_aic,delta_bic,anova_rss,anova_delta_ss,anova_p
rating_mean,Information value,gpt2_small,1,1,All,mean,cosine_std,5,-0.8357395167730122,0.3987372444615528,0.3913484548389605,2238.680845247206,2326.8195408434003,0.13203470984758836,0.18171278387043988,0.1779046750683151,-328.30756457793814,-276.46127305076516,,,
rating_mean,Information value,gpt2_small,2,2,All,mean,cosine_std,5,-0.8513416459350279,0.37967949094714293,0.3720565046607791,2279.8392619766037,2367.977957572798,0.1164325806855726,0.16265503035603002,0.15861272489013367,-287.14914784854045,-235.30285632136747,,,
rating_mean,Information value,gpt2_small,3,3,All,mean,cosine_std,5,-0.8599828963800479,0.3688656250338328,0.3611097494582117,2302.634880650566,2390.7735762467605,0.10779133024055265,0.1518411644427199,0.1476659696875663,-264.35352917457794,-212.50723764740496,,,
rating_mean,Information value,gpt2_small,4,4,All,mean,cosine_std,5,-0.865656175627106,0.3616636403280239,0.3538192611001041,2317.6009913043054,2405.7396869004997,0.10211805099349458,0.14463917973691098,0.14037548132945865,-249.38741852083876,-197.54112699366578,,,
rating_mean,Information value,gpt2_small,5,5,All,mean,cosine_std,5,-0.8681298258496205,0.35849777378250736,0.35061448989657806,2324.126480591299,2412.265176187493,0.09964440077098002,0.14147331319139445,0.13717071012593263,-242.86192923384533,-191.01563770667235,,,
rating_mean,Information value,gpt2_small,6,6,All,mean,cosine_std,5,-0.8710585360655746,0.3547291992475873,0.3467996041538556,2331.8524181409857,2419.99111373718,0.09671569055502593,0.13770473865647437,0.13335582438321014,-235.1359916841584,-183.28970015698542,,,
rating_mean,Information value,gpt2_small,7,7,All,mean,cosine_std,5,-0.8772213362346382,0.3467266323394783,0.3386986954097023,2348.1098849869754,2436.2485805831698,0.09055289038596237,0.1297021717483654,0.12525491563905689,-218.8785248381687,-167.0322333109957,,,
rating_mean,Information value,gpt2_small,8,8,All,mean,cosine_std,5,-0.884648007006425,0.3369509186081191,0.328802850019586,2367.701442482949,2455.8401380791433,0.08312621961417554,0.11992645801700619,0.11535907024894054,-199.2869673421951,-147.44067581502213,,,
rating_mean,Information value,gpt2_small,9,9,All,mean,cosine_std,5,-0.8947833988309495,0.32337324400263967,0.31505832226995323,2394.438606116045,2482.577301712239,0.07299082778965105,0.10634878341152676,0.10161454249930779,-172.54980370909925,-120.70351218192627,,,
rating_mean,Information value,gpt2_small,10,10,All,mean,cosine_std,5,-0.9045925370986688,0.3099679285461606,0.3014882717541011,2420.3151128662885,2508.453808462483,0.0631816895219317,0.09294346795504771,0.08804449198345565,-146.67329695885564,-94.82700543168266,,,
rating_mean,Information value,gpt2_small,11,11,All,mean,cosine_std,5,-0.911770806974391,0.2999900028176784,0.291387729426805,2439.2513887984433,2527.3900843946376,0.056003419646209585,0.08296554222656549,0.07794394965615958,-127.73702102670086,-75.89072949952788,,,
