y,metric,model,layer,layer_idx,horizon,aggregation,dist_metric,fold,loglik,rsquared,rsquared_adj,aic,bic,delta_loglik,delta_rsquared,delta_rsquared_adj,delta_aic,delta_bic,anova_rss,anova_delta_ss,anova_p,ias_coef
meanItemRT,Information value,gpt2_xl,44,11,2,mean,cosine_std,6,-4.939757778675346,0.20991541574821115,0.20989419207506776,2574558.477152246,2574642.242903603,6.763702376932912e-05,0.00010688516881351973,0.0001038556067214369,-33.25160514423624,-22.780886224936694,297926512.1569824,40304.45116972923,2.8991431003059147e-09,-5.938440460424162
meanItemRT,Information value,gpt2_xl,44,11,3,mean,cosine_std,6,-4.939585699083078,0.2101872838288109,0.21016606745873279,2574468.7913337112,2574552.557085068,0.00023971661603727767,0.00037875324941327726,0.0003757309903864581,-122.93742367904633,-112.46670475974679,297823995.6535164,142820.95463573933,5.263319016901289e-29,-8.747634089787727
meanItemRT,Information value,gpt2_xl,44,11,4,mean,cosine_std,6,-4.938363596731977,0.21211539048005457,0.21209422590380478,2573831.8462535455,2573915.612004902,0.001461818967138484,0.0023068599006569324,0.0023038894354584505,-759.8825038447976,-749.4117849254981,297096941.7391362,869874.8690159321,1.0596136493707195e-167,-20.242360815566467
meanItemRT,Information value,gpt2_xl,44,11,5,mean,cosine_std,6,-4.937037983060795,0.2142014851217967,0.2141803765833329,2573140.9523154893,2573224.718066846,0.002787432638320375,0.004392954542399075,0.00439004011498656,-1450.776441900991,-1440.3057229816914,296310313.42992526,1656503.1782268882,7.318846e-318,-27.190177147783032
meanItemRT,Information value,gpt2_xl,44,11,6,mean,cosine_std,6,-4.936405740460393,0.2151944877639359,0.2151734059000382,2572811.4350590715,2572895.2008104282,0.0034196752387218865,0.00538595718453827,0.005383069431691867,-1780.2936983187683,-1769.8229793994687,295935870.2125382,2030946.3956139684,0.0,-29.701493942255805
meanItemRT,Information value,gpt2_xl,44,11,7,mean,cosine_std,6,-4.93620618477631,0.21550765006810702,0.21548657661654202,2572707.4290311956,2572791.1947825523,0.003619230922804917,0.005699119488709381,0.005696240148195697,-1884.299726194702,-1873.8290072754025,295817782.4091809,2149034.1989712715,0.0,-30.34682808417149
meanItemRT,Information value,gpt2_xl,44,11,8,mean,cosine_std,6,-4.93589971712183,0.21598834579629167,0.21596728525743158,2572547.7017672923,2572631.467518649,0.003925698577284642,0.006179815216894036,0.006176948789085257,-2044.0269900979474,-2033.5562711786479,295636520.8018019,2330295.806350231,0.0,-31.57071407393858
meanItemRT,Information value,gpt2_xl,44,11,9,mean,cosine_std,6,-4.9355473204145035,0.2165407173703806,0.21651967166962005,2572364.0368321943,2572447.802583551,0.004278095284611538,0.006732186790982975,0.006729335201273723,-2227.691925195977,-2217.2212062766775,295428231.5378887,2538585.0702634454,0.0,-33.011591264717
meanItemRT,Information value,gpt2_xl,44,11,10,mean,cosine_std,6,-4.935292420197015,0.21694002346160268,0.21691898848721514,2572231.1858976423,2572314.951648999,0.004532995502099624,0.007131492882205048,0.0071286520188688085,-2360.542859748006,-2350.0721408287063,295277660.4807993,2689156.1273528337,0.0,-34.02686301991873
meanItemRT,Information value,gpt2_xl,48,12,1,mean,cosine_std,6,-4.932217885462808,0.2217403397905795,0.22171943376484726,2570628.7752885898,2570712.5410399465,0.007607530236307447,0.011931809211181865,0.011929097296500935,-3962.9534688005224,-3952.482749881223,293467548.5894293,4499268.018722832,0.0,22.098053584372035
meanItemRT,Information value,gpt2_xl,48,12,2,mean,cosine_std,6,-4.926991183617195,0.2298334283378901,0.2298127397130153,2567904.681007079,2567988.4467584356,0.012834232081919694,0.020024897758492477,0.020022403244668974,-6687.047750311438,-6676.577031392138,290415792.24392205,7551024.364230096,0.0,35.33561284272583
meanItemRT,Information value,gpt2_xl,48,12,3,mean,cosine_std,6,-4.927543262882106,0.22898257269498712,0.22896186121397466,2568192.418094999,2568276.183846356,0.012282152817008729,0.019174042115589485,0.019171524745628332,-6399.31066239113,-6388.83994347183,290736634.4158766,7230182.192275524,0.0,40.596350330303494
meanItemRT,Information value,gpt2_xl,48,12,4,mean,cosine_std,6,-4.928153761916764,0.22804058694055773,0.22801985015542192,2568510.602865875,2568594.3686172315,0.011671653782350688,0.0182320563611601,0.018229513687075594,-6081.1258915155195,-6070.65517259622,291091840.0937402,6874976.514411926,0.0,44.85842201943831
meanItemRT,Information value,gpt2_xl,48,12,5,mean,cosine_std,6,-4.928767307478729,0.22709274096896992,0.22707197872229057,2568830.375450224,2568914.141201581,0.011058108220385776,0.017284210389572285,0.01728164225394424,-5761.353307166137,-5750.882588246837,291449255.552801,6517561.055351138,0.0,48.322316642298816
meanItemRT,Information value,gpt2_xl,48,12,6,mean,cosine_std,6,-4.929077354284048,0.22661331748764946,0.22659254236244097,2568991.9681245945,2569075.7338759513,0.010748061415067234,0.016804786908251823,0.016802205894094646,-5599.760632795747,-5589.289913876448,291630037.41905046,6336779.189101696,0.0,51.60073663161673
meanItemRT,Information value,gpt2_xl,48,12,7,mean,cosine_std,6,-4.929404329304643,0.2261073958290345,0.22608660711348882,2569162.383581628,2569246.149332985,0.010421086394472034,0.016298865249636862,0.016296270645142497,-5429.345175762195,-5418.874456842896,291820811.2655223,6146005.34262985,0.0,54.3774358426986
meanItemRT,Information value,gpt2_xl,48,12,8,mean,cosine_std,6,-4.9298406813900915,0.22543172173662895,0.2254109148707658,2569389.805052339,2569473.570803696,0.00998473430902358,0.01562319115723132,0.015620578402419483,-5201.923705051187,-5191.452986131888,292075595.6642027,5891220.943949461,0.0,56.32094242104179
meanItemRT,Information value,gpt2_xl,48,12,9,mean,cosine_std,6,-4.930403997328404,0.22455857665956003,0.22453774633880852,2569683.3985595964,2569767.164310953,0.009421418370711088,0.014750046080162393,0.014747409870462191,-4908.330197793897,-4897.859478874598,292404842.7759718,5561973.832180381,0.0,57.29124910373882
meanItemRT,Information value,gpt2_xl,48,12,10,mean,cosine_std,6,-4.931023436902903,0.2235973031209847,0.22357644697799106,2570006.24303255,2570090.0087839067,0.00880197879621214,0.013788772541587058,0.013786110509644733,-4585.485724840313,-4575.015005921014,292767321.52607644,5199495.082075715,0.0,57.45862993667605
meanItemRT,Information value,gpt2_xl,0,0,1,mean,cosine_std,7,-4.932122890393664,0.22043410358220228,0.22041316246765696,2570579.2649984933,2570663.03074985,0.006637603080243082,0.01041789484568012,0.010415143060409027,-3457.439074185677,-3446.9683552663773,293411797.9454851,3921071.0364884734,0.0,36.50674395569795
meanItemRT,Information value,gpt2_xl,0,0,2,mean,cosine_std,7,-4.922666598872763,0.2350391632997626,0.23501861451411454,2565650.7593332976,2565734.5250846543,0.016093894601143965,0.02502295456324044,0.025020595106866605,-8385.944739381317,-8375.474020462018,287914768.31588995,9418100.666083634,0.0,45.6535746034604
meanItemRT,Information value,gpt2_xl,0,0,3,mean,cosine_std,7,-4.92759921472626,0.22745530062447428,0.22743454811706554,2568221.57952475,2568305.3452761066,0.011161278747647607,0.01743909188795212,0.0174365287098176,-5815.124547929037,-5804.653829009738,290769170.73799825,6563698.243975341,0.0,39.70258301987184
meanItemRT,Information value,gpt2_xl,0,0,4,mean,cosine_std,7,-4.929326554366431,0.22478179105830642,0.22476096673365897,2569121.848217131,2569205.613968488,0.009433939107476697,0.014765582321784265,0.014762947326411036,-4914.855855547823,-4904.3851366285235,291775422.1046093,5557446.877364278,0.0,40.82566313195714
meanItemRT,Information value,gpt2_xl,0,0,5,mean,cosine_std,7,-4.9300043286088755,0.22373023263150515,0.22370938005933494,2569475.0960190026,2569558.8617703593,0.008756164865031835,0.013714023894982996,0.013711360652087001,-4561.608053676318,-4551.137334757019,292171206.0275211,5161662.954452515,0.0,44.58603338217683
meanItemRT,Information value,gpt2_xl,0,0,6,mean,cosine_std,7,-4.930411343896767,0.22309806804013954,0.22307719848642715,2569687.2275028685,2569770.9932542252,0.008349149577139947,0.013081859303617382,0.013079179079179215,-4349.476569810417,-4339.005850891117,292409139.1518437,4923729.830129862,0.0,48.972551506503706
meanItemRT,Information value,gpt2_xl,0,0,7,mean,cosine_std,7,-4.9312120118110565,0.22185299051358476,0.22183208751393635,2570104.526011781,2570188.2917631376,0.0075484816628508256,0.0118367817770626,0.011834068106688411,-3932.1780608980916,-3921.707341978792,292877759.4921211,4455109.489852488,0.0,51.39851413447761
meanItemRT,Information value,gpt2_xl,0,0,8,mean,cosine_std,7,-4.931742885944828,0.2210263555128621,0.2210054303077037,2570381.211239813,2570464.9769911696,0.007017607529079761,0.011010146776339935,0.01100741090045576,-3655.4928328660317,-3645.022113946732,293188887.0862363,4143981.8957372904,0.0,54.09493710134064
meanItemRT,Information value,gpt2_xl,0,0,9,mean,cosine_std,7,-4.932427550775144,0.2199589531505396,0.21993799927225022,2570738.050333396,2570821.816084753,0.0063329426987630555,0.009942744414017435,0.00993997986500228,-3298.6537392828614,-3288.183020363562,293590634.32492316,3742234.657050431,0.0,55.451450372067825
meanItemRT,Information value,gpt2_xl,0,0,10,mean,cosine_std,7,-4.933022030880583,0.21903096382105403,0.21900998501462066,2571047.8862305894,2571131.651981946,0.005738462593324556,0.009014755084531867,0.009011965607372718,-2988.817842089571,-2978.3471231702715,293939909.50344205,3392959.4785315394,0.0,56.38669985144189
meanItemRT,Information value,gpt2_xl,4,1,1,mean,cosine_std,7,-4.932495243581484,0.21985333966648724,0.21983238295115215,2570773.3310117465,2570857.0967631033,0.006265249892423164,0.009837130929965077,0.009834363543904212,-3263.373060932383,-3252.9023420130834,293630384.96356124,3702484.0184123516,0.0,22.420450557701386
meanItemRT,Information value,gpt2_xl,4,1,2,mean,cosine_std,7,-4.921430668901372,0.23692770428379384,0.23690720622914008,2565006.607463368,2565090.373214725,0.017329824572535735,0.02691149554727168,0.02690918682189214,-9030.096609310713,-9019.625890391413,287203962.20166075,10128906.780312836,0.0,42.83516652287568
meanItemRT,Information value,gpt2_xl,4,1,3,mean,cosine_std,7,-4.924611438385634,0.23205791689058786,0.23203728802111,2566664.386349332,2566748.152100689,0.014149055088273244,0.022041708154065698,0.022039268613862073,-7372.317723346874,-7361.847004427575,289036845.1961819,8296023.785791695,0.0,46.63925328466715
meanItemRT,Information value,gpt2_xl,4,1,4,mean,cosine_std,7,-4.9245748918680095,0.23211404605707242,0.23209341869536615,2566645.338742904,2566729.1044942606,0.01418560160589788,0.022097837320550262,0.02209539928811821,-7391.365329775028,-7380.894610855728,289015719.3879198,8317149.594053805,0.0,54.48438029573187
meanItemRT,Information value,gpt2_xl,4,1,5,mean,cosine_std,7,-4.92393097803258,0.2331023143403831,0.2330817135260661,2566309.7385788443,2566393.504330201,0.014829515441327601,0.02308610560386093,0.023083694118818165,-7726.9654938345775,-7716.494774915278,288643756.51064265,8689112.47133094,0.0,63.32478262758845
meanItemRT,Information value,gpt2_xl,4,1,6,mean,cosine_std,7,-4.923597551263825,0.23361355229556968,0.2335929652143991,2566135.9605480903,2566219.726299447,0.01516294221008252,0.023597343559047523,0.023594945807151158,-7900.7435245886445,-7890.272805669345,288451337.5653058,8881531.41666776,0.0,71.34690531157403
meanItemRT,Information value,gpt2_xl,4,1,7,mean,cosine_std,7,-4.923604543931,0.2336028340500308,0.23358224668094096,2566139.60504231,2566223.3707936667,0.015155949542907443,0.023586625313508636,0.023584227273693026,-7897.099030368961,-7886.628311449662,288455371.68186843,8877497.300105155,0.0,78.29572323224939
meanItemRT,Information value,gpt2_xl,4,1,8,mean,cosine_std,7,-4.923544490069121,0.2336948787412838,0.23367429384474758,2566108.305690145,2566192.071441502,0.015216003404786349,0.02367867000476165,0.023676274437499645,-7928.398382533807,-7917.927663614508,288420728.0443312,8912140.937642395,0.0,84.78246069335839
meanItemRT,Information value,gpt2_xl,4,1,9,mean,cosine_std,7,-4.92391441119458,0.23312772405891835,0.2331071239271708,2566301.1041416805,2566384.8698930372,0.01484608227932771,0.023111515322396192,0.023109104519922874,-7735.599930998404,-7725.129212079104,288634192.84035516,8698676.14161843,0.0,89.435554291105
meanItemRT,Information value,gpt2_xl,4,1,10,mean,cosine_std,7,-4.924384349982025,0.23240661918187278,0.23238599967942175,2566546.0305984314,2566629.796349788,0.014376143491882765,0.022390410445350617,0.022387980272173813,-7490.673474247567,-7480.202755328268,288905601.17088044,8427267.811093152,0.0,93.0551703889219
meanItemRT,Information value,gpt2_xl,8,2,1,mean,cosine_std,7,-4.929508443680984,0.22449973194049555,0.22447890003902582,2569216.6467452045,2569300.412496561,0.0092520497929236,0.014483523203973392,0.014480880631777882,-4820.0573274744675,-4809.586608555168,291881583.07607317,5451285.905900419,0.0,57.910918504639625
meanItemRT,Information value,gpt2_xl,8,2,2,mean,cosine_std,7,-4.9188776990227705,0.24081397547965566,0.2407935818200898,2563676.03019828,2563759.7959496365,0.01988279445113683,0.030797766743133503,0.03079556241284187,-10360.67387439916,-10350.20315547986,285741253.50170183,11591615.480271757,0.0,68.69157172330154
meanItemRT,Information value,gpt2_xl,8,2,3,mean,cosine_std,7,-4.92504110769873,0.2313977109663763,0.23137706436209515,2566888.3248392856,2566972.0905906423,0.013719385775177173,0.021381502229854132,0.021379044954847215,-7148.3792333933525,-7137.908514474053,289285332.47368765,8047536.50828594,0.0,59.71032650516849
meanItemRT,Information value,gpt2_xl,8,2,4,mean,cosine_std,7,-4.9263499198560465,0.22938316341222142,0.22936246269209026,2567570.462029933,2567654.2277812897,0.012410573617860798,0.019366954675699266,0.019364443284842325,-6466.242042745929,-6455.77132382663,290043564.7445289,7289304.237444699,0.0,61.00263871262999
meanItemRT,Information value,gpt2_xl,8,2,5,mean,cosine_std,7,-4.926274584902421,0.2294992634329125,0.22947856583152193,2567531.198356123,2567614.96410748,0.012485908571486348,0.019483054696390334,0.019480546424273992,-6505.505716555752,-6495.034997636452,289999867.19956315,7333001.782410443,0.0,65.92673768418297
meanItemRT,Information value,gpt2_xl,8,2,6,mean,cosine_std,7,-4.926203618306144,0.22960861530185184,0.22958792063792954,2567494.2114177425,2567577.9771690993,0.01255687516776316,0.01959240656532968,0.019589901230681606,-6542.492654936388,-6532.021936017089,289958709.5134437,7374159.46852988,0.0,71.30765927017544
meanItemRT,Information value,gpt2_xl,8,2,7,mean,cosine_std,7,-4.926257526064119,0.22952555067951264,0.2295048537842641,2567522.307494306,2567606.0732456627,0.01250296740978829,0.019509341942990477,0.01950683437701617,-6514.396578372922,-6503.925859453622,289989973.2466293,7342895.735344291,0.0,76.37806047359803
meanItemRT,Information value,gpt2_xl,8,2,8,mean,cosine_std,7,-4.926256632743433,0.22952692723982637,0.22950623038155582,2567521.8419062844,2567605.607657641,0.012503860730474159,0.019510718503304214,0.019508210974307882,-6514.86216639448,-6504.39144747518,289989455.1390024,7343413.842971206,0.0,81.09723653859191
meanItemRT,Information value,gpt2_xl,8,2,9,mean,cosine_std,7,-4.926583607959387,0.22902291125834318,0.2290022008609267,2567692.2574651367,2567776.0232164934,0.012176885514520563,0.019006702521821017,0.01900418145367877,-6344.446607542224,-6333.975888622925,290179155.8891247,7153713.092848897,0.0,84.17099792676183
meanItemRT,Information value,gpt2_xl,8,2,10,mean,cosine_std,7,-4.926990177195732,0.22839574517404304,0.228375017929357,2567904.156472289,2567987.9222236457,0.011770316278175486,0.018379536437520883,0.018376998522109056,-6132.547600389924,-6122.076881470624,290415207.683143,6917661.298830569,0.0,86.33939017287543
meanItemRT,Information value,gpt2_xl,12,3,1,mean,cosine_std,7,-4.926849712985891,0.22861248029302195,0.22859175887039018,2567830.9482116904,2567914.713963047,0.011910780488016748,0.018596271556499788,0.018593739463142245,-6205.755860988516,-6195.285142069217,290333633.2566196,6999235.725354016,0.0,114.26317832347148
meanItemRT,Information value,gpt2_xl,12,3,2,mean,cosine_std,7,-4.9157236149159855,0.24558797520012743,0.24556770978228615,2562032.1594108324,2562115.925162189,0.023036878557921803,0.03557176646360527,0.03556969037503821,-12004.544661846478,-11994.073942927178,283944422.92225826,13388446.05971533,0.0,116.18909141150657
meanItemRT,Information value,gpt2_xl,12,3,3,mean,cosine_std,7,-4.923051569081121,0.23444996223867853,0.23442939762559756,2565851.401186251,2565935.166937608,0.015708924392786372,0.024433753502156375,0.02443137821834962,-8185.302886427846,-8174.832167508546,288136530.8935995,9196338.088374078,0.0,96.50546618107002
